Nombre de bits,Nombre de bits à 1,Rang dans la sous famille,Position du bit,Valeur
4, 0, 1, 3, 0
13, 3, 268, 5, 0
9, 3, 74, 5, 0
2, 1, 1, 2, 1
16, 3, 22, 16, 1
9, 5, 4, 3, 0
15, 2, 80, 1, 0
16, 3, 556, 6, 0
2, 0, 1, 1, 0
11, 1, 3, 7, 0
6, 4, 1, 2, 0
10, 3, 106, 1, 1
12, 9, 171, 12, 1
8, 0, 1, 1, 0
4, 2, 6, 4, 0
2, 1, 1, 1, 0
7, 4, 17, 1, 1
14, 4, 806, 8, 0
7, 6, 5, 5, 0
14, 0, 1, 6, 0
4, 1, 1, 4, 1
1, 1, 1, 1, 1
8, 2, 16, 3, 0
11, 4, 108, 3, 1
6, 0, 1, 1, 0
3, 0, 1, 1, 0
3, 3, 1, 2, 1
2, 1, 2, 1, 1
11, 2, 38, 7, 0
7, 7, 1, 7, 1
14, 6, 1690, 11, 1
11, 3, 136, 4, 0
15, 5, 1370, 14, 1
2, 0, 1, 1, 0
14, 3, 8, 6, 0
2, 0, 1, 1, 0
8, 2, 26, 6, 0
13, 8, 966, 12, 1
11, 6, 386, 11, 0
16, 1, 15, 15, 0
7, 1, 2, 3, 0
5, 2, 8, 2, 0
14, 14, 1, 4, 1
11, 9, 41, 6, 0
16, 12, 1763, 8, 1
4, 0, 1, 2, 0
8, 5, 39, 5, 1
6, 0, 1, 5, 0
4, 0, 1, 3, 0
15, 7, 810, 10, 0
1, 0, 1, 1, 0
5, 0, 1, 4, 0
14, 7, 3137, 11, 1
2, 2, 1, 1, 1
8, 6, 27, 6, 0
11, 6, 342, 9, 1
6, 4, 10, 1, 1
11, 4, 142, 7, 0
15, 10, 1847, 7, 1
14, 9, 2, 10, 1
12, 8, 30, 1, 0
15, 6, 2144, 14, 0
5, 3, 2, 1, 0
9, 1, 8, 5, 0
2, 0, 1, 1, 0
3, 3, 1, 3, 1
16, 15, 1, 16, 1
5, 4, 4, 4, 0
6, 3, 16, 6, 0
11, 0, 1, 2, 0
7, 1, 5, 5, 0
6, 1, 3, 4, 1
7, 4, 14, 2, 1
14, 3, 178, 7, 0
12, 2, 63, 3, 0
3, 3, 1, 1, 1
15, 13, 101, 3, 1
15, 9, 1568, 5, 0
16, 1, 14, 8, 0
6, 6, 1, 2, 1
14, 4, 654, 5, 1
6, 3, 9, 4, 0
2, 2, 1, 2, 1
16, 14, 100, 4, 1
15, 7, 193, 11, 1
10, 1, 7, 6, 0
3, 3, 1, 3, 1
12, 1, 6, 12, 0
11, 3, 47, 8, 0
5, 2, 8, 1, 1
4, 2, 3, 1, 0
10, 8, 1, 4, 1
15, 3, 430, 15, 0
7, 6, 4, 4, 0
13, 8, 984, 3, 0
15, 7, 4500, 9, 1
4, 2, 4, 1, 1
10, 8, 37, 9, 1
7, 0, 1, 1, 0
11, 10, 2, 2, 0
11, 10, 2, 3, 1
9, 9, 1, 5, 1
6, 3, 3, 2, 0
11, 5, 8, 4, 0
3, 2, 3, 3, 0
7, 6, 7, 5, 1
5, 1, 1, 5, 1
16, 1, 1, 1, 0
2, 1, 1, 1, 0
15, 15, 1, 2, 1
16, 10, 1148, 9, 1
1, 0, 1, 1, 0
4, 3, 2, 2, 0
8, 4, 44, 7, 1
12, 9, 204, 6, 1
13, 12, 5, 8, 1
15, 6, 2886, 8, 1
16, 8, 9163, 3, 1
12, 9, 113, 1, 1
2, 0, 1, 2, 0
8, 2, 17, 1, 0
4, 2, 6, 2, 1
5, 0, 1, 4, 0
2, 0, 1, 1, 0
9, 0, 1, 4, 0
2, 2, 1, 1, 1
13, 5, 987, 1, 1
10, 3, 29, 1, 0
4, 3, 4, 3, 1
8, 7, 6, 4, 1
5, 2, 3, 2, 0
6, 0, 1, 2, 0
9, 6, 19, 4, 1
15, 3, 435, 12, 0
12, 11, 3, 9, 1
16, 1, 4, 4, 0
7, 5, 5, 4, 1
10, 10, 1, 4, 1
7, 5, 15, 3, 0
15, 13, 68, 6, 0
12, 1, 12, 2, 0
7, 2, 2, 3, 0
14, 13, 11, 7, 1
16, 9, 4554, 11, 0
14, 2, 83, 8, 0
9, 3, 3, 6, 1
11, 11, 1, 6, 1
12, 3, 17, 5, 0
2, 2, 1, 1, 1
9, 0, 1, 1, 0
6, 0, 1, 6, 0
4, 3, 2, 4, 1
9, 9, 1, 3, 1
6, 4, 13, 5, 0
6, 0, 1, 2, 0
6, 4, 5, 3, 1
3, 3, 1, 3, 1
1, 1, 1, 1, 1
9, 0, 1, 7, 0
15, 10, 2746, 11, 1
9, 6, 65, 9, 1
7, 4, 5, 6, 1
7, 6, 5, 2, 1
6, 2, 1, 3, 0
8, 6, 25, 1, 1
6, 3, 7, 5, 1
7, 3, 14, 5, 0
10, 9, 7, 4, 1
11, 5, 239, 9, 0
11, 1, 6, 1, 0
7, 5, 16, 5, 0
6, 4, 2, 3, 0
2, 1, 1, 1, 0
3, 0, 1, 2, 0
6, 5, 3, 3, 0
4, 2, 6, 4, 0
11, 1, 5, 4, 0
3, 2, 1, 1, 0
6, 2, 9, 1, 0
16, 8, 1112, 13, 0
12, 7, 140, 1, 0
3, 1, 3, 2, 0
7, 3, 22, 7, 1
9, 7, 14, 6, 1
3, 2, 1, 2, 1
1, 0, 1, 1, 0
13, 12, 4, 2, 1
16, 8, 8992, 15, 1
3, 2, 3, 1, 1
1, 1, 1, 1, 1
9, 4, 20, 7, 0
14, 9, 674, 7, 0
11, 2, 47, 7, 0
14, 12, 63, 11, 1
15, 11, 1202, 8, 0
6, 3, 18, 6, 0
8, 5, 48, 2, 1
3, 0, 1, 3, 0
11, 3, 8, 8, 1
11, 2, 32, 6, 0
5, 2, 6, 4, 0
16, 12, 128, 3, 0
2, 1, 2, 1, 1
6, 1, 4, 3, 1
10, 3, 76, 9, 0
4, 3, 3, 4, 1
1, 0, 1, 1, 0
5, 4, 4, 4, 0
9, 3, 24, 2, 0
12, 10, 8, 9, 0
7, 3, 27, 1, 1
15, 6, 1548, 10, 0
11, 9, 32, 6, 1
12, 0, 1, 5, 0
12, 5, 638, 8, 1
3, 0, 1, 2, 0
4, 3, 3, 2, 1
11, 5, 390, 3, 0
7, 1, 3, 7, 0
16, 11, 715, 2, 1
14, 7, 1047, 4, 1
11, 3, 102, 2, 1
7, 2, 8, 7, 0
1, 0, 1, 1, 0
5, 5, 1, 3, 1
6, 4, 11, 3, 0
8, 6, 18, 3, 0
11, 11, 1, 4, 1
2, 0, 1, 2, 0
14, 13, 4, 8, 1
1, 1, 1, 1, 1
1, 1, 1, 1, 1
13, 0, 1, 12, 0
7, 5, 5, 6, 0
3, 3, 1, 1, 1
9, 4, 69, 5, 0
11, 2, 33, 6, 0
11, 6, 139, 7, 1
5, 0, 1, 3, 0
16, 6, 3748, 14, 0
7, 5, 12, 2, 1
10, 8, 23, 3, 0
5, 2, 7, 1, 1
8, 1, 7, 6, 0
1, 1, 1, 1, 1
8, 7, 4, 7, 1
7, 5, 9, 5, 0
5, 1, 4, 5, 0
4, 4, 1, 2, 1
9, 9, 1, 5, 1
7, 1, 5, 7, 0
11, 1, 2, 1, 0
10, 2, 16, 1, 0
15, 12, 49, 1, 0
16, 2, 94, 3, 0
15, 13, 91, 4, 1
2, 2, 1, 1, 1
6, 1, 1, 3, 0
10, 8, 36, 1, 1
8, 4, 60, 5, 1
7, 5, 21, 5, 1
1, 0, 1, 1, 0
2, 2, 1, 1, 1
6, 1, 1, 3, 0
11, 3, 127, 10, 0
2, 0, 1, 2, 0
10, 7, 17, 3, 1
12, 3, 133, 4, 0
15, 13, 34, 12, 1
7, 5, 6, 6, 1
7, 4, 14, 2, 1
16, 9, 10501, 15, 1
10, 3, 51, 8, 0
16, 5, 1504, 7, 0
12, 2, 39, 2, 0
8, 8, 1, 5, 1
13, 0, 1, 9, 0
2, 2, 1, 2, 1
16, 9, 4366, 2, 1
1, 0, 1, 1, 0
14, 0, 1, 5, 0
5, 4, 1, 4, 1
8, 8, 1, 2, 1
9, 8, 9, 2, 1
13, 11, 73, 7, 1
11, 11, 1, 10, 1
1, 1, 1, 1, 1
13, 8, 715, 12, 1
2, 2, 1, 2, 1
5, 3, 8, 3, 0
16, 13, 272, 16, 1
6, 0, 1, 6, 0
10, 5, 193, 7, 0
1, 0, 1, 1, 0
2, 2, 1, 1, 1
16, 5, 2640, 5, 0
15, 2, 34, 10, 1
1, 0, 1, 1, 0
8, 0, 1, 8, 0
13, 11, 59, 2, 1
1, 1, 1, 1, 1
2, 2, 1, 1, 1
9, 3, 12, 5, 0
14, 12, 20, 8, 1
11, 1, 6, 11, 0
11, 10, 7, 4, 1
16, 5, 764, 6, 1
9, 1, 5, 1, 0
9, 0, 1, 1, 0
14, 3, 337, 7, 0
5, 3, 6, 4, 0
7, 0, 1, 1, 0
8, 4, 65, 4, 1
1, 1, 1, 1, 1
5, 5, 1, 5, 1
14, 4, 46, 9, 1
3, 0, 1, 2, 0
13, 6, 1107, 2, 0
14, 12, 47, 1, 1
10, 1, 5, 1, 0
8, 5, 30, 4, 0
9, 5, 45, 9, 0
7, 0, 1, 2, 0
5, 1, 4, 5, 0
7, 7, 1, 2, 1
9, 8, 4, 4, 0
15, 7, 1242, 7, 1
4, 3, 2, 2, 0
2, 1, 2, 2, 0
1, 0, 1, 1, 0
9, 9, 1, 6, 1
7, 1, 3, 7, 0
13, 11, 72, 9, 0
16, 13, 424, 2, 1
9, 7, 33, 7, 1
10, 7, 118, 9, 1
3, 1, 3, 2, 0
12, 11, 8, 7, 1
16, 6, 5831, 15, 0
6, 0, 1, 5, 0
11, 11, 1, 5, 1
16, 1, 2, 11, 0
4, 3, 3, 1, 1
6, 0, 1, 1, 0
9, 7, 21, 3, 0
6, 1, 5, 1, 0
4, 1, 3, 2, 1
2, 0, 1, 1, 0
12, 12, 1, 5, 1
7, 7, 1, 6, 1
4, 4, 1, 4, 1
4, 0, 1, 3, 0
15, 2, 46, 8, 0
7, 0, 1, 1, 0
8, 1, 8, 1, 1
7, 6, 3, 5, 1
9, 3, 9, 7, 0
11, 7, 111, 2, 1
9, 5, 104, 2, 1
12, 12, 1, 9, 1
14, 10, 129, 12, 1
2, 2, 1, 2, 1
6, 1, 6, 2, 0
7, 6, 2, 6, 1
10, 2, 21, 4, 1
3, 0, 1, 3, 0
4, 1, 2, 4, 0
5, 0, 1, 4, 0
13, 13, 1, 10, 1
15, 3, 412, 5, 1
16, 8, 2553, 9, 0
7, 6, 6, 2, 1
2, 0, 1, 1, 0
15, 12, 407, 10, 0
10, 10, 1, 7, 1
12, 0, 1, 6, 0
8, 5, 9, 7, 1
2, 2, 1, 1, 1
1, 1, 1, 1, 1
6, 2, 2, 1, 0
1, 0, 1, 1, 0
6, 4, 4, 2, 1
9, 7, 17, 2, 1
2, 1, 2, 1, 1
13, 5, 98, 9, 1
9, 4, 89, 5, 1
4, 0, 1, 1, 0
6, 6, 1, 5, 1
2, 0, 1, 2, 0
2, 2, 1, 1, 1
4, 4, 1, 4, 1
7, 0, 1, 1, 0
5, 0, 1, 5, 0
7, 4, 35, 7, 0
5, 4, 2, 1, 1
5, 1, 1, 2, 0
16, 15, 15, 1, 1
11, 3, 121, 2, 0
11, 9, 50, 4, 1
4, 2, 4, 3, 0
8, 7, 7, 6, 1
4, 4, 1, 2, 1
14, 0, 1, 10, 0
14, 9, 1323, 2, 1
16, 1, 12, 12, 0
14, 8, 895, 13, 0
7, 5, 14, 4, 1
6, 2, 9, 2, 1
5, 5, 1, 1, 1
15, 6, 4825, 11, 0
5, 4, 2, 2, 0
7, 6, 6, 1, 1
14, 13, 12, 10, 1
3, 0, 1, 3, 0
9, 6, 22, 3, 1
14, 6, 1749, 12, 1
15, 11, 956, 7, 0
3, 3, 1, 2, 1
4, 2, 1, 3, 1
4, 3, 3, 2, 1
6, 6, 1, 6, 1
5, 2, 4, 5, 1
13, 11, 38, 3, 1
6, 6, 1, 5, 1
6, 2, 11, 3, 0
16, 6, 4985, 10, 1
4, 1, 1, 2, 0
4, 3, 2, 4, 1
10, 6, 96, 5, 1
12, 5, 289, 12, 1
10, 10, 1, 1, 1
9, 9, 1, 7, 1
8, 1, 8, 1, 1
10, 3, 77, 5, 1
14, 10, 629, 2, 1
2, 1, 2, 1, 1
7, 3, 34, 4, 1
11, 8, 147, 2, 1
1, 0, 1, 1, 0
15, 1, 13, 10, 0
5, 2, 7, 3, 0
9, 5, 43, 9, 0
4, 3, 4, 2, 1
12, 0, 1, 2, 0
4, 2, 4, 2, 0
6, 5, 2, 4, 1
6, 4, 11, 6, 1
12, 9, 44, 6, 1
6, 3, 8, 4, 0
11, 3, 11, 1, 0
2, 2, 1, 2, 1
14, 4, 801, 7, 0
8, 3, 12, 8, 1
8, 6, 23, 3, 1
10, 3, 97, 5, 1
14, 9, 163, 11, 1
8, 2, 8, 1, 0
14, 7, 3148, 14, 1
8, 6, 16, 3, 0
11, 8, 153, 1, 1
2, 1, 2, 1, 1
10, 6, 68, 9, 1
2, 1, 2, 1, 1
14, 0, 1, 10, 0
4, 0, 1, 1, 0
3, 1, 2, 2, 1
10, 10, 1, 1, 1
1, 1, 1, 1, 1
15, 7, 4724, 14, 0
8, 7, 1, 3, 1
11, 0, 1, 3, 0
2, 1, 1, 2, 1
8, 2, 1, 1, 0
14, 6, 2952, 7, 0
7, 3, 26, 5, 1
8, 1, 4, 4, 0
2, 2, 1, 1, 1
15, 2, 79, 10, 0
11, 5, 300, 10, 1
11, 4, 35, 5, 1
13, 8, 869, 4, 0
7, 7, 1, 6, 1
15, 10, 1741, 5, 0
9, 1, 1, 5, 0
14, 3, 230, 3, 0
13, 7, 1391, 4, 1
8, 5, 44, 7, 0
8, 4, 63, 4, 1
13, 0, 1, 6, 0
8, 8, 1, 7, 1
11, 0, 1, 8, 0
16, 7, 11193, 3, 1
13, 6, 356, 1, 0
3, 3, 1, 1, 1
16, 12, 380, 12, 0
4, 3, 1, 2, 1
4, 2, 4, 2, 0
11, 7, 164, 7, 1
12, 2, 14, 12, 0
15, 8, 4066, 15, 0
12, 3, 186, 12, 0
4, 4, 1, 4, 1
6, 5, 6, 6, 0
5, 1, 5, 5, 0
14, 7, 1094, 3, 0
5, 5, 1, 5, 1
8, 0, 1, 7, 0
13, 10, 61, 1, 0
16, 15, 1, 3, 1
14, 5, 452, 1, 0
4, 1, 4, 1, 1
14, 9, 1009, 4, 1
16, 1, 1, 4, 0
9, 9, 1, 8, 1
7, 3, 7, 6, 1
15, 6, 445, 9, 0
2, 2, 1, 2, 1
10, 8, 35, 3, 1
4, 4, 1, 1, 1
11, 11, 1, 11, 1
14, 8, 336, 11, 0
2, 2, 1, 1, 1
15, 1, 10, 4, 0
14, 9, 793, 4, 1
11, 10, 9, 4, 1
15, 8, 1333, 2, 1
14, 12, 44, 4, 0
14, 12, 32, 12, 1
14, 12, 18, 8, 1
6, 5, 1, 4, 1
2, 0, 1, 1, 0
8, 3, 39, 5, 1
11, 5, 460, 5, 0
13, 4, 368, 13, 0
6, 5, 6, 4, 1
14, 11, 177, 8, 1
14, 14, 1, 3, 1
2, 0, 1, 1, 0
13, 7, 1154, 12, 1
9, 7, 14, 8, 0
16, 7, 5270, 13, 0
15, 3, 192, 11, 0
8, 7, 2, 5, 1
16, 7, 2671, 15, 1
7, 1, 6, 5, 0
2, 2, 1, 1, 1
2, 1, 1, 2, 1
14, 7, 2592, 8, 0
11, 1, 11, 3, 0
8, 0, 1, 6, 0
13, 5, 18, 7, 1
2, 2, 1, 1, 1
7, 4, 31, 1, 1
14, 0, 1, 2, 0
3, 0, 1, 1, 0
6, 2, 4, 2, 0
8, 2, 4, 8, 1
4, 2, 4, 4, 1
7, 2, 10, 2, 0
3, 0, 1, 3, 0
9, 8, 1, 5, 1
16, 0, 1, 6, 0
10, 8, 13, 7, 1
8, 1, 2, 8, 0
11, 11, 1, 9, 1
15, 8, 2221, 7, 1
8, 4, 26, 8, 1
1, 1, 1, 1, 1
15, 1, 13, 5, 0
6, 5, 5, 6, 1
11, 7, 296, 1, 1
7, 2, 11, 7, 1
13, 10, 146, 7, 0
3, 2, 1, 1, 0
12, 0, 1, 3, 0
2, 1, 1, 1, 0
16, 15, 3, 7, 1
10, 9, 7, 9, 1
16, 2, 64, 15, 0
9, 8, 1, 9, 1
6, 1, 1, 6, 1
5, 4, 1, 3, 1
15, 3, 308, 2, 1
6, 3, 10, 2, 1
4, 0, 1, 1, 0
11, 8, 117, 6, 0
15, 0, 1, 14, 0
2, 0, 1, 2, 0
7, 1, 3, 2, 0
6, 6, 1, 6, 1
12, 10, 5, 11, 1
4, 0, 1, 1, 0
14, 0, 1, 11, 0
9, 1, 6, 6, 0
3, 3, 1, 3, 1
16, 0, 1, 8, 0
7, 7, 1, 4, 1
10, 6, 135, 6, 0
3, 2, 3, 3, 0
7, 7, 1, 6, 1
16, 6, 4655, 14, 0
12, 2, 65, 12, 0
6, 6, 1, 4, 1
5, 2, 8, 3, 0
5, 0, 1, 2, 0
4, 0, 1, 3, 0
9, 8, 4, 4, 0
8, 5, 47, 2, 1
8, 1, 4, 2, 0
15, 3, 272, 4, 0
6, 6, 1, 1, 1
6, 5, 1, 5, 1
6, 3, 12, 6, 1
5, 0, 1, 2, 0
11, 9, 50, 11, 1
15, 10, 2943, 13, 0
7, 1, 7, 4, 0
9, 3, 24, 5, 0
13, 11, 63, 10, 1
5, 0, 1, 2, 0
15, 10, 868, 7, 1
3, 3, 1, 1, 1
6, 1, 1, 5, 0
11, 2, 14, 1, 0
7, 3, 24, 4, 1
9, 3, 33, 7, 1
12, 0, 1, 11, 0
14, 13, 12, 10, 1
8, 6, 20, 3, 1
3, 3, 1, 1, 1
4, 4, 1, 3, 1
10, 5, 72, 3, 0
1, 1, 1, 1, 1
16, 13, 61, 2, 1
2, 2, 1, 2, 1
8, 5, 7, 1, 0
2, 1, 2, 2, 0
4, 3, 3, 4, 1
16, 4, 1251, 7, 0
4, 2, 1, 4, 1
1, 0, 1, 1, 0
13, 1, 3, 6, 0
14, 3, 340, 3, 0
13, 3, 146, 10, 0
5, 0, 1, 1, 0
6, 2, 13, 1, 1
11, 4, 107, 1, 0
7, 5, 4, 6, 1
5, 3, 10, 5, 0
3, 3, 1, 3, 1
4, 3, 4, 1, 1
1, 0, 1, 1, 0
13, 8, 3, 8, 1
15, 7, 4886, 12, 0
7, 0, 1, 3, 0
14, 5, 101, 2, 0
16, 0, 1, 2, 0
11, 3, 23, 1, 0
5, 1, 3, 1, 0
2, 2, 1, 1, 1
9, 4, 86, 5, 0
12, 2, 8, 10, 0
15, 2, 74, 14, 0
14, 9, 606, 9, 1
15, 1, 10, 15, 0
4, 0, 1, 4, 0
2, 2, 1, 2, 1
14, 2, 25, 2, 0
13, 8, 1030, 1, 1
9, 6, 39, 8, 1
7, 4, 15, 6, 0
11, 2, 41, 4, 0
1, 1, 1, 1, 1
15, 14, 14, 2, 1
4, 2, 3, 1, 0
1, 0, 1, 1, 0
7, 1, 6, 5, 0
4, 0, 1, 1, 0
7, 0, 1, 3, 0
10, 7, 51, 9, 1
8, 1, 5, 5, 0
9, 9, 1, 2, 1
7, 2, 1, 1, 0
3, 1, 3, 2, 0
4, 3, 3, 1, 1
11, 10, 8, 1, 1
12, 9, 149, 6, 0
6, 3, 4, 5, 1
12, 10, 19, 11, 1
13, 5, 1107, 1, 1
15, 13, 23, 13, 1
4, 1, 1, 2, 0
2, 2, 1, 1, 1
13, 7, 1296, 11, 1
1, 0, 1, 1, 0
6, 6, 1, 2, 1
5, 3, 8, 1, 1
10, 8, 8, 10, 1
8, 8, 1, 6, 1
15, 4, 415, 12, 0
11, 7, 311, 9, 1
15, 8, 398, 5, 1
8, 2, 8, 5, 0
6, 3, 19, 4, 1
8, 7, 6, 5, 1
9, 7, 5, 6, 0
4, 4, 1, 1, 1
12, 8, 443, 7, 0
4, 3, 3, 4, 1
16, 5, 780, 16, 0
2, 2, 1, 2, 1
13, 2, 42, 1, 0
10, 6, 53, 7, 1
15, 14, 14, 4, 1
6, 1, 6, 1, 1
12, 8, 144, 12, 0
10, 6, 124, 9, 1
15, 13, 71, 5, 1
5, 1, 2, 4, 1
8, 5, 28, 7, 1
2, 1, 2, 2, 0
11, 5, 123, 3, 1
3, 0, 1, 3, 0
1, 1, 1, 1, 1
16, 0, 1, 9, 0
16, 11, 2160, 5, 1
2, 1, 2, 2, 0
13, 7, 1353, 4, 0
16, 15, 9, 6, 1
7, 0, 1, 6, 0
13, 1, 3, 8, 0
10, 6, 86, 10, 1
12, 11, 5, 9, 1
11, 3, 20, 9, 0
9, 8, 1, 8, 1
3, 2, 3, 3, 0
12, 1, 1, 2, 0
5, 2, 4, 1, 0
7, 7, 1, 1, 1
7, 3, 28, 2, 0
2, 2, 1, 2, 1
5, 5, 1, 2, 1
16, 16, 1, 2, 1
11, 10, 8, 5, 1
12, 8, 71, 8, 1
5, 4, 4, 2, 1
5, 4, 1, 4, 1
2, 2, 1, 2, 1
3, 0, 1, 2, 0
13, 13, 1, 10, 1
8, 1, 6, 4, 0
1, 1, 1, 1, 1
13, 6, 1690, 11, 0
16, 9, 8690, 12, 0
8, 7, 5, 8, 1
15, 11, 730, 5, 0
14, 5, 774, 13, 0
12, 1, 5, 4, 0
14, 9, 655, 13, 1
13, 5, 208, 12, 0
10, 2, 25, 1, 0
2, 1, 1, 1, 0
13, 1, 2, 12, 1
9, 6, 24, 2, 1
7, 5, 17, 4, 0
3, 3, 1, 2, 1
10, 10, 1, 6, 1
8, 0, 1, 5, 0
15, 14, 11, 14, 1
7, 5, 7, 6, 1
6, 0, 1, 5, 0
7, 6, 1, 4, 1
7, 4, 23, 4, 1
10, 2, 5, 8, 0
4, 0, 1, 2, 0
14, 13, 2, 3, 1
16, 2, 61, 3, 0
9, 4, 95, 6, 1
14, 11, 292, 13, 0
11, 0, 1, 5, 0
5, 0, 1, 1, 0
15, 9, 2752, 3, 1
16, 10, 5414, 12, 0
11, 6, 83, 5, 1
15, 5, 941, 4, 0
14, 11, 213, 8, 1
10, 6, 97, 4, 1
13, 4, 625, 11, 0
14, 0, 1, 7, 0
7, 3, 4, 4, 1
10, 7, 117, 4, 1
1, 1, 1, 1, 1
1, 0, 1, 1, 0
2, 0, 1, 1, 0
12, 4, 266, 11, 0
5, 2, 9, 1, 1
11, 2, 30, 3, 1
16, 14, 48, 11, 1
6, 4, 6, 6, 1
11, 3, 120, 9, 0
6, 3, 6, 2, 1
16, 5, 3160, 8, 0
8, 2, 5, 4, 0
10, 1, 1, 4, 0
10, 4, 6, 6, 0
12, 6, 908, 2, 1
9, 4, 41, 6, 0
3, 1, 2, 2, 1
7, 7, 1, 5, 1
14, 6, 1313, 12, 0
11, 3, 9, 10, 1
8, 3, 25, 4, 0
6, 0, 1, 5, 0
4, 4, 1, 1, 1
8, 3, 37, 5, 0
5, 4, 1, 3, 1
11, 4, 313, 11, 0
4, 0, 1, 3, 0
4, 1, 3, 2, 1
14, 3, 77, 2, 0
13, 0, 1, 12, 0
9, 6, 58, 8, 1
2, 2, 1, 2, 1
12, 11, 3, 8, 1
14, 12, 64, 6, 1
13, 7, 1203, 9, 1
13, 10, 168, 6, 1
15, 2, 27, 9, 0
1, 0, 1, 1, 0
15, 1, 12, 1, 0
8, 5, 25, 4, 1
14, 13, 9, 3, 1
5, 0, 1, 3, 0
7, 4, 26, 6, 1
7, 4, 23, 5, 0
16, 4, 265, 15, 0
16, 14, 67, 6, 0
6, 6, 1, 4, 1
2, 1, 2, 1, 1
3, 0, 1, 1, 0
4, 1, 3, 1, 0
2, 2, 1, 1, 1
16, 1, 11, 9, 0
1, 1, 1, 1, 1
3, 0, 1, 3, 0
4, 2, 5, 3, 1
8, 4, 30, 3, 1
5, 4, 1, 3, 1
13, 9, 342, 12, 1
4, 4, 1, 1, 1
14, 4, 597, 14, 0
3, 0, 1, 2, 0
16, 9, 3562, 5, 0
16, 3, 505, 8, 0
7, 0, 1, 1, 0
4, 4, 1, 3, 1
2, 0, 1, 1, 0
14, 11, 317, 7, 0
2, 2, 1, 2, 1
11, 1, 5, 7, 1
16, 13, 373, 1, 1
13, 6, 934, 2, 0
16, 6, 5829, 6, 0
6, 6, 1, 2, 1
11, 9, 6, 5, 1
4, 2, 5, 2, 0
14, 0, 1, 9, 0
2, 0, 1, 2, 0
2, 1, 2, 2, 0
15, 4, 42, 14, 1
12, 1, 1, 2, 0
14, 3, 138, 12, 1
14, 11, 274, 14, 0
4, 1, 3, 4, 0
15, 13, 53, 7, 1
10, 3, 8, 3, 0
10, 3, 15, 4, 0
15, 0, 1, 5, 0
7, 6, 4, 7, 1
4, 2, 3, 3, 1
12, 11, 5, 6, 1
5, 1, 3, 5, 0
2, 2, 1, 1, 1
5, 1, 5, 2, 0
4, 2, 1, 3, 1
7, 7, 1, 2, 1
9, 4, 49, 3, 0
12, 6, 321, 9, 1
2, 1, 1, 1, 0
6, 6, 1, 6, 1
9, 3, 73, 5, 0
1, 1, 1, 1, 1
6, 5, 5, 2, 1
12, 6, 770, 3, 0
16, 6, 3108, 9, 1
2, 0, 1, 1, 0
1, 1, 1, 1, 1
15, 3, 260, 1, 0
16, 0, 1, 6, 0
14, 12, 46, 4, 0
2, 0, 1, 2, 0
5, 3, 1, 1, 0
12, 3, 129, 5, 0
15, 14, 7, 12, 1
9, 2, 10, 9, 0
15, 15, 1, 14, 1
12, 0, 1, 5, 0
16, 9, 2824, 8, 1
12, 11, 9, 3, 1
7, 4, 30, 1, 1
10, 7, 97, 10, 0
3, 2, 1, 3, 1
7, 0, 1, 2, 0
16, 5, 2059, 6, 0
14, 13, 7, 11, 1
5, 0, 1, 4, 0
4, 0, 1, 3, 0
9, 5, 117, 7, 1
5, 0, 1, 5, 0
16, 12, 435, 13, 1
12, 5, 666, 10, 0
14, 8, 1179, 6, 0
6, 0, 1, 3, 0
16, 3, 177, 13, 0
6, 0, 1, 6, 0
12, 10, 29, 8, 1
6, 3, 18, 1, 1
2, 2, 1, 2, 1
3, 1, 3, 2, 0
15, 11, 1190, 12, 1
7, 0, 1, 1, 0
16, 15, 9, 13, 1
8, 6, 28, 1, 1
6, 4, 7, 5, 1
14, 9, 78, 9, 1
3, 2, 2, 2, 0
7, 1, 7, 3, 0
7, 4, 1, 3, 0
5, 0, 1, 3, 0
6, 6, 1, 4, 1
6, 5, 6, 3, 1
16, 0, 1, 1, 0
4, 4, 1, 1, 1
11, 7, 268, 11, 1
11, 0, 1, 9, 0
15, 0, 1, 12, 0
14, 7, 761, 2, 0
1, 0, 1, 1, 0
5, 3, 9, 3, 0
2, 2, 1, 1, 1
2, 2, 1, 2, 1
7, 6, 5, 7, 1
4, 3, 1, 4, 1
7, 1, 1, 1, 0
9, 0, 1, 5, 0
6, 6, 1, 6, 1
10, 3, 72, 6, 0
14, 6, 355, 4, 1
10, 4, 185, 9, 1
7, 1, 2, 5, 0
7, 3, 5, 4, 0
3, 0, 1, 3, 0
14, 10, 254, 13, 1
6, 5, 6, 2, 1
5, 3, 1, 3, 1
6, 1, 1, 1, 0
12, 10, 5, 11, 1
5, 5, 1, 1, 1
9, 5, 7, 5, 0
13, 5, 1219, 8, 1
3, 1, 1, 3, 1
12, 12, 1, 9, 1
10, 2, 31, 5, 0
15, 4, 625, 6, 0
5, 1, 4, 4, 0
16, 6, 3749, 13, 0
15, 12, 323, 5, 0
8, 0, 1, 2, 0
3, 1, 2, 1, 0
11, 2, 16, 10, 0
7, 1, 5, 5, 0
6, 2, 13, 1, 1
7, 1, 3, 6, 0
4, 2, 5, 2, 0
16, 12, 500, 7, 1
12, 8, 309, 9, 0
12, 3, 199, 1, 1
3, 2, 2, 2, 0
11, 6, 182, 8, 0
12, 10, 48, 3, 1
11, 4, 330, 11, 0
12, 1, 6, 7, 1
